,Date,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change
0,2020-12-16,26.0,30.01,22.610001,29.469999,29.469999,13459800,35.77,46.32,55.220001,112.279999,,,,
1,2020-12-17,28.643,39.849998,28.25,35.77,35.77,7042200,44.09,43.959999,63.77,123.730003,0.2325971484484204,-0.0509499352331606,0.1548351837226516,0.1019772363909621
2,2020-12-18,38.02,48.66,37.060001,44.09,44.09,7266500,41.099998,42.630001,64.470001,142.949997,-0.0678158766160127,-0.0302547322623916,0.0109769640896972,0.1553381842235952
3,2020-12-21,44.0,47.990002,40.0,41.099998,41.099998,2833800,47.84,40.75,67.360001,134.490005,0.1639903242817677,-0.0441004212033679,0.0448270506463928,-0.0591814772825773
4,2020-12-22,43.099998,48.080002,40.650002,47.84,47.84,3727400,46.32,38.869999,64.449997,129.279999,-0.0317725752508362,-0.0461349938650307,-0.0432007713301548,-0.0387389828708831
5,2020-12-23,47.5,51.397999,43.02,46.32,46.32,3142400,43.959999,40.75,64.699997,128.860001,-0.0509499352331606,0.0483663763407866,0.0038789761309065,-0.00324874693107
6,2020-12-24,46.59,47.470001,42.505001,43.959999,43.959999,873100,42.630001,43.990002,65.150002,144.279999,-0.0302547322623916,0.0795092515337423,0.0069552553456841,0.1196647359951517
7,2020-12-28,44.310001,45.0,38.049999,42.630001,42.630001,1882200,40.75,48.369999,62.189999,140.520004,-0.0441004212033679,0.0995680109312111,-0.0454336593880687,-0.026060403562936
8,2020-12-29,42.040001,42.490002,39.509998,40.75,40.75,646400,38.869999,52.139999,70.25,144.300003,-0.0461349938650307,0.0779408740529434,0.1296028482007212,0.0269000775149423
9,2020-12-30,41.200001,41.5,38.110001,38.869999,38.869999,1049500,40.75,55.389999,75.470001,126.07,0.0483663763407866,0.0623321837808243,0.0743060640569395,-0.1263340444975598
10,2020-12-31,38.200001,40.950001,36.259998,40.75,40.75,969000,43.990002,52.73,79.75,123.330002,0.0795092515337423,-0.048023091677615,0.0567112620019709,-0.021733941461093
11,2021-01-04,40.34,45.0,38.049999,43.990002,43.990002,1347100,48.369999,54.709999,75.75,127.290001,0.0995680109312111,0.0375497629432961,-0.0501567398119122,0.0321089672892409
12,2021-01-05,45.099998,53.630001,44.200001,48.369999,48.369999,3590700,52.139999,62.48,75.239998,112.459999,0.0779408740529434,0.1420215891431471,-0.006732699669967,-0.116505631891699
13,2021-01-06,47.049999,57.0,45.139999,52.139999,52.139999,2903200,55.389999,57.880001,76.0,110.459999,0.0623321837808243,-0.0736235435339308,0.0101010369511174,-0.0177841011718309
14,2021-01-07,55.990002,61.259998,55.040001,55.389999,55.389999,1518900,52.73,60.639999,80.25,104.510002,-0.048023091677615,0.0476848298603174,0.0559210526315789,-0.0538656260534639
15,2021-01-08,58.0,58.0,50.279999,52.73,52.73,1407700,54.709999,56.0,91.040001,110.400002,0.0375497629432961,-0.0765171351668393,0.1344548411214954,0.0563582421517894
16,2021-01-11,51.0,56.0,50.529999,54.709999,54.709999,1338200,62.48,54.279999,95.129997,104.650002,0.1420215891431471,-0.0307143035714286,0.0449252631269192,-0.0520833323897946
17,2021-01-12,56.110001,63.5,55.529999,62.48,62.48,1829500,57.880001,55.220001,102.18,97.550003,-0.0736235435339308,0.0173176495452773,0.0741091477170972,-0.0678451874277078
18,2021-01-13,60.610001,69.480003,57.700001,57.880001,57.880001,1785600,60.639999,63.77,92.279999,91.790001,0.0476848298603174,0.1548351837226516,-0.096887854766099,-0.0590466614337265
19,2021-01-14,60.919998,67.43,59.490002,60.639999,60.639999,1288700,56.0,64.470001,87.239998,100.610001,-0.0765171351668393,0.0109769640896972,-0.0546163963439141,0.0960888975259952
20,2021-01-15,60.639999,62.599998,55.599998,56.0,56.0,1409500,54.279999,67.360001,82.32,101.440002,-0.0307143035714286,0.0448270506463928,-0.0563961269233409,0.0082496868278534
21,2021-01-19,58.130001,61.630001,53.0,54.279999,54.279999,1872400,55.220001,64.449997,89.730003,107.379997,0.0173176495452773,-0.0432007713301548,0.0900146137026238,0.0585567318896542
22,2021-01-20,54.509998,56.220001,53.25,55.220001,55.220001,935500,63.77,64.699997,77.010002,111.239998,0.1548351837226516,0.0038789761309065,-0.1417586155658547,0.0359471140607314
23,2021-01-21,55.049999,65.290001,55.049999,63.77,63.77,1702400,64.470001,65.150002,73.059998,116.330002,0.0109769640896972,0.0069552553456841,-0.0512920906040231,0.0457569587514734
24,2021-01-22,62.400002,64.879997,58.529999,64.470001,64.470001,1241600,67.360001,62.189999,74.510002,113.75,0.0448270506463928,-0.0454336593880687,0.0198467566341844,-0.0221783027219408
25,2021-01-25,65.0,72.669998,64.010002,67.360001,67.360001,1781000,64.449997,70.25,68.519997,108.559998,-0.0432007713301548,0.1296028482007212,-0.0803919586527456,-0.0456263912087913
26,2021-01-26,67.709999,68.690002,63.299999,64.449997,64.449997,1506600,64.699997,75.470001,65.639999,109.019997,0.0038789761309065,0.0743060640569395,-0.0420314962944321,0.0042372790021607
27,2021-01-27,60.07,70.800003,58.0,64.699997,64.699997,1398400,65.150002,79.75,66.650002,114.199997,0.0069552553456841,0.0567112620019709,0.0153870051094913,0.0475142188822477
28,2021-01-28,64.540001,67.413002,63.52,65.150002,65.150002,617800,62.189999,75.75,60.360001,107.360001,-0.0454336593880687,-0.0501567398119122,-0.0943736055701844,-0.0598948877380443
29,2021-01-29,64.559998,67.400002,60.119999,62.189999,62.189999,721700,70.25,75.239998,57.580002,98.190002,0.1296028482007212,-0.006732699669967,-0.046056974054722,-0.0854135517379511
30,2021-02-01,63.0,70.849998,61.900002,70.25,70.25,813000,75.470001,76.0,54.919998,92.040001,0.0743060640569395,0.0101010369511174,-0.0461966639042492,-0.0626336783250091
31,2021-02-02,71.040001,80.0,71.040001,75.470001,75.470001,1061300,79.75,80.25,51.16,95.970001,0.0567112620019709,0.0559210526315789,-0.0684631853045588,0.0426988261332155
32,2021-02-03,76.93,81.910004,76.510002,79.75,79.75,854600,75.75,91.040001,46.869999,88.209999,-0.0501567398119122,0.1344548411214954,-0.083854593432369,-0.0808586216436529
33,2021-02-04,80.550003,81.089996,74.190002,75.75,75.75,718600,75.239998,95.129997,53.240002,89.440002,-0.006732699669967,0.0449252631269192,0.1359078970750564,0.0139440314470473
34,2021-02-05,76.139999,79.779999,74.010002,75.239998,75.239998,542300,76.0,102.18,52.990002,91.82,0.0101010369511174,0.0741091477170972,-0.0046957173292367,0.0266099949326923
35,2021-02-08,77.339996,78.339996,74.099998,76.0,76.0,712600,80.25,92.279999,59.240002,84.050003,0.0559210526315789,-0.096887854766099,0.1179467779601139,-0.0846220540187322
36,2021-02-09,75.919998,82.75,75.516998,80.25,80.25,902200,91.040001,87.239998,58.0,103.360001,0.1344548411214954,-0.0546163963439141,-0.0209318358902148,0.2297441678853955
37,2021-02-10,80.910004,91.389999,78.709999,91.040001,91.040001,1080800,95.129997,82.32,62.93,115.0,0.0449252631269192,-0.0563961269233409,0.0849999999999999,0.1126160883067328
38,2021-02-11,93.5,105.580002,92.550003,95.129997,95.129997,1433000,102.18,89.730003,60.049999,119.489998,0.0741091477170972,0.0900146137026238,-0.0457651517559193,0.0390434608695651
39,2021-02-12,93.0,102.209999,92.620003,102.18,102.18,646000,92.279999,77.010002,60.790001,132.910004,-0.096887854766099,-0.1417586155658547,0.0123230976240316,0.1123107057044221
40,2021-02-16,104.769997,105.0,90.269997,92.279999,92.279999,1053900,87.239998,73.059998,115.089996,139.080002,-0.0546163963439141,-0.0512920906040231,0.8932389226313717,0.0464223746468326
41,2021-02-17,91.75,92.268997,84.135002,87.239998,87.239998,941800,82.32,74.510002,125.279999,153.850006,-0.0563961269233409,0.0198467566341844,0.0885394330885196,0.1061978989617788
42,2021-02-18,84.0,84.519997,78.5,82.32,82.32,1016600,89.730003,68.519997,164.869995,139.770004,0.0900146137026238,-0.0803919586527456,0.3160121034164438,-0.0915177214877717
43,2021-02-19,83.75,93.0,83.5,89.730003,89.730003,753500,77.010002,65.639999,118.480003,133.699997,-0.1417586155658547,-0.0420314962944321,-0.2813731631398424,-0.0434285385010076
44,2021-02-22,87.300003,89.489998,75.059998,77.010002,77.010002,1081700,73.059998,66.650002,112.279999,146.580002,-0.0512920906040231,0.0153870051094913,-0.0523295395257543,0.0963351180927851
45,2021-02-23,72.949997,75.379997,61.009998,73.059998,73.059998,1703100,74.510002,60.360001,123.730003,166.830002,0.0198467566341844,-0.0943736055701844,0.1019772363909621,0.1381498139152706
46,2021-02-24,73.739998,83.290001,72.010002,74.510002,74.510002,985600,68.519997,57.580002,142.949997,148.220001,-0.0803919586527456,-0.046056974054722,0.1553381842235952,-0.1115506849901015
47,2021-02-25,74.080002,79.620003,66.080002,68.519997,68.519997,1423200,65.639999,54.919998,134.490005,144.490005,-0.0420314962944321,-0.0461966639042492,-0.0591814772825773,-0.0251652676753119
48,2021-02-26,68.790001,71.879997,63.349998,65.639999,65.639999,1558600,66.650002,51.16,129.279999,157.139999,0.0153870051094913,-0.0684631853045588,-0.0387389828708831,0.087549266816068
49,2021-03-01,66.779999,73.459999,65.870003,66.650002,66.650002,1309100,60.360001,46.869999,128.860001,164.830002,-0.0943736055701844,-0.083854593432369,-0.00324874693107,0.0489372728072883
50,2021-03-02,67.209999,67.760002,58.290001,60.360001,60.360001,1772300,57.580002,53.240002,144.279999,164.039993,-0.046056974054722,0.1359078970750564,0.1196647359951517,-0.0047928713851498
51,2021-03-03,61.700001,63.005001,55.599998,57.580002,57.580002,1610300,54.919998,52.990002,140.520004,170.0,-0.0461966639042492,-0.0046957173292367,-0.026060403562936,0.0363326460273623
52,2021-03-04,56.150002,59.544998,49.09,54.919998,54.919998,2218900,51.16,59.240002,144.300003,162.009995,-0.0684631853045588,0.1179467779601139,0.0269000775149423,-0.0470000294117647
53,2021-03-05,54.540001,55.290001,42.511002,51.16,51.16,2322100,46.869999,58.0,126.07,152.429993,-0.083854593432369,-0.0209318358902148,-0.1263340444975598,-0.0591321665061468
54,2021-03-08,50.666,52.223,45.141998,46.869999,46.869999,1382300,53.240002,62.93,123.330002,146.419998,0.1359078970750564,0.0849999999999999,-0.021733941461093,-0.0394279031423954
55,2021-03-09,49.395,55.450001,49.049999,53.240002,53.240002,2035200,52.990002,60.049999,127.290001,125.504997,-0.0046957173292367,-0.0457651517559193,0.0321089672892409,-0.1428425166349202
56,2021-03-10,57.299999,58.549999,52.119999,52.990002,52.990002,1540900,59.240002,60.790001,112.459999,124.690002,0.1179467779601139,0.0123230976240316,-0.116505631891699,-0.0064937255048099
57,2021-03-11,54.75,59.549999,54.049999,59.240002,59.240002,1260700,58.0,115.089996,110.459999,123.029999,-0.0209318358902148,0.8932389226313717,-0.0177841011718309,-0.0133130401265051
58,2021-03-12,53.5,58.5,53.5,58.0,58.0,1130200,62.93,125.279999,104.510002,119.010002,0.0849999999999999,0.0885394330885196,-0.0538656260534639,-0.0326749332087696
59,2021-03-15,58.889999,63.009998,56.830002,62.93,62.93,1432500,60.049999,164.869995,110.400002,126.309998,-0.0457651517559193,0.3160121034164438,0.0563582421517894,0.0613393486036577
60,2021-03-16,62.27,64.5,56.849998,60.049999,60.049999,1266400,60.790001,118.480003,104.650002,123.860001,0.0123230976240316,-0.2813731631398424,-0.0520833323897946,-0.0193966989058141
61,2021-03-17,56.775002,62.259998,54.5,60.790001,60.790001,2762900,115.089996,112.279999,97.550003,121.349998,0.8932389226313717,-0.0523295395257543,-0.0678451874277078,-0.0202648391711218
62,2021-03-18,83.540001,124.75,81.959999,115.089996,115.089996,21497900,125.279999,123.730003,91.790001,119.650002,0.0885394330885196,0.1019772363909621,-0.0590466614337265,-0.0140090319572976
63,2021-03-19,108.0,128.800003,106.597,125.279999,125.279999,8769700,164.869995,142.949997,100.610001,125.139999,0.3160121034164438,0.1553381842235952,0.0960888975259952,0.0458838019910772
64,2021-03-22,127.940002,165.660004,124.054001,164.869995,164.869995,8566600,118.480003,134.490005,101.440002,123.419998,-0.2813731631398424,-0.0591814772825773,0.0082496868278534,-0.0137446141421176
65,2021-03-23,159.973999,164.059998,115.580002,118.480003,118.480003,11899100,112.279999,129.279999,107.379997,122.199997,-0.0523295395257543,-0.0387389828708831,0.0585567318896542,-0.0098849539764213
66,2021-03-24,121.878998,134.160004,110.110001,112.279999,112.279999,5499400,123.730003,128.860001,111.239998,123.889999,0.1019772363909621,-0.00324874693107,0.0359471140607314,0.0138298039401751
67,2021-03-25,106.300003,130.358994,105.949997,123.730003,123.730003,3820900,142.949997,144.279999,116.330002,122.93,0.1553381842235952,0.1196647359951517,0.0457569587514734,-0.0077488014185874
68,2021-03-26,125.0,144.860001,118.25,142.949997,142.949997,3260400,134.490005,140.520004,113.75,124.900002,-0.0591814772825773,-0.026060403562936,-0.0221783027219408,0.0160253965671519
69,2021-03-29,140.800003,156.929993,132.529999,134.490005,134.490005,2652400,129.279999,144.300003,108.559998,123.919998,-0.0387389828708831,0.0269000775149423,-0.0456263912087913,-0.0078463089215963
70,2021-03-30,133.479996,137.610001,122.599998,129.279999,129.279999,1521900,128.860001,126.07,109.019997,121.209999,-0.00324874693107,-0.1263340444975598,0.0042372790021607,-0.021868939991429
71,2021-03-31,131.630005,137.787994,128.0,128.860001,128.860001,1137700,144.279999,123.330002,114.199997,120.0,0.1196647359951517,-0.021733941461093,0.0475142188822477,-0.0099826665290212
72,2021-04-01,133.940002,147.479996,133.0,144.279999,144.279999,1871600,140.520004,127.290001,107.360001,117.400002,-0.026060403562936,0.0321089672892409,-0.0598948877380443,-0.02166665
73,2021-04-05,147.707993,156.270004,136.0,140.520004,140.520004,2029200,144.300003,112.459999,98.190002,119.75,0.0269000775149423,-0.116505631891699,-0.0854135517379511,0.0200170183983472
74,2021-04-06,140.289993,145.779999,138.059998,144.300003,144.300003,1018700,126.07,110.459999,92.040001,120.0,-0.1263340444975598,-0.0177841011718309,-0.0626336783250091,0.0020876826722338
75,2021-04-07,136.550003,138.970001,123.809998,126.07,126.07,2674500,123.330002,104.510002,95.970001,129.899994,-0.021733941461093,-0.0538656260534639,0.0426988261332155,0.0824999499999998
76,2021-04-08,128.509995,128.979996,119.18,123.330002,123.330002,2548900,127.290001,110.400002,88.209999,119.379997,0.0321089672892409,0.0563582421517894,-0.0808586216436529,-0.0809853540101009
77,2021-04-09,122.0,134.0,118.0,127.290001,127.290001,4545400,112.459999,104.650002,89.440002,113.129997,-0.116505631891699,-0.0520833323897946,0.0139440314470473,-0.0523538294275547
78,2021-04-12,127.75,127.949997,111.199997,112.459999,112.459999,2891100,110.459999,97.550003,91.82,113.089996,-0.0177841011718309,-0.0678451874277078,0.0266099949326923,-0.0003535843813379
79,2021-04-13,111.879997,114.269997,102.690002,110.459999,110.459999,3733100,104.510002,91.790001,84.050003,113.790001,-0.0538656260534639,-0.0590466614337265,-0.0846220540187322,0.0061898047993564
80,2021-04-14,110.230003,115.559998,104.300003,104.510002,104.510002,2062500,110.400002,100.610001,103.360001,115.279999,0.0563582421517894,0.0960888975259952,0.2297441678853955,0.013094278819806
81,2021-04-15,109.290001,116.959999,105.690002,110.400002,110.400002,2347300,104.650002,101.440002,115.0,117.629997,-0.0520833323897946,0.0082496868278534,0.1126160883067328,0.0203851320297114
82,2021-04-16,111.080002,111.230003,103.0,104.650002,104.650002,1584800,97.550003,107.379997,119.489998,119.150002,-0.0678451874277078,0.0585567318896542,0.0390434608695651,0.0129219165074023
83,2021-04-19,104.419998,104.419998,93.622002,97.550003,97.550003,2723600,91.790001,111.239998,132.910004,116.910004,-0.0590466614337265,0.0359471140607314,0.1123107057044221,-0.0187998150432259
84,2021-04-20,96.330002,101.0,90.375,91.790001,91.790001,1626200,100.610001,116.330002,139.080002,116.57,0.0960888975259952,0.0457569587514734,0.0464223746468326,-0.0029082541131382
85,2021-04-21,91.400002,101.339996,89.330002,100.610001,100.610001,1713100,101.440002,113.75,153.850006,121.82,0.0082496868278534,-0.0221783027219408,0.1061978989617788,0.0450373166337823
86,2021-04-22,102.5,108.300003,99.230003,101.440002,101.440002,2104600,107.379997,108.559998,139.770004,115.75,0.0585567318896542,-0.0456263912087913,-0.0915177214877717,-0.0498276145132161
87,2021-04-23,102.980003,111.949997,102.459999,107.379997,107.379997,2117700,111.239998,109.019997,133.699997,121.790001,0.0359471140607314,0.0042372790021607,-0.0434285385010076,0.0521814341252699
88,2021-04-26,108.808998,114.800003,108.010002,111.239998,111.239998,1936400,116.330002,114.199997,146.580002,123.870003,0.0457569587514734,0.0475142188822477,0.0963351180927851,0.0170785941614368
89,2021-04-27,114.940002,123.087997,112.300003,116.330002,116.330002,2629900,113.75,107.360001,166.830002,120.760002,-0.0221783027219408,-0.0598948877380443,0.1381498139152706,-0.0251069744464282
90,2021-04-28,116.93,120.459999,111.238998,113.75,113.75,1648300,108.559998,98.190002,148.220001,133.410004,-0.0456263912087913,-0.0854135517379511,-0.1115506849901015,0.1047532443730829
91,2021-04-29,115.699997,116.0,103.0,108.559998,108.559998,2145300,109.019997,92.040001,144.490005,128.679993,0.0042372790021607,-0.0626336783250091,-0.0251652676753119,-0.0354546949867417
92,2021-04-30,103.900002,112.5,103.68,109.019997,109.019997,1199500,114.199997,95.970001,157.139999,127.980003,0.0475142188822477,0.0426988261332155,0.087549266816068,-0.0054397733764253
93,2021-05-03,111.120003,117.989998,105.730003,114.199997,114.199997,1773500,107.360001,88.209999,164.830002,133.169998,-0.0598948877380443,-0.0808586216436529,0.0489372728072883,0.0405531714200693
94,2021-05-04,115.0,115.0,101.099998,107.360001,107.360001,2081700,98.190002,89.440002,164.039993,132.130005,-0.0854135517379511,0.0139440314470473,-0.0047928713851498,-0.0078095142721259
95,2021-05-05,109.148003,109.148003,97.5,98.190002,98.190002,1387400,92.040001,91.82,170.0,137.190002,-0.0626336783250091,0.0266099949326923,0.0363326460273623,0.0382955937979414
96,2021-05-06,97.260002,98.0,88.379997,92.040001,92.040001,2312400,95.970001,84.050003,162.009995,135.679993,0.0426988261332155,-0.0846220540187322,-0.0470000294117647,-0.0110066985785158
97,2021-05-07,96.469002,100.860001,94.199997,95.970001,95.970001,1648200,88.209999,103.360001,152.429993,171.199997,-0.0808586216436529,0.2297441678853955,-0.0591321665061468,0.2617924958177142
98,2021-05-10,93.050003,94.57,86.209999,88.209999,88.209999,2291300,89.440002,115.0,146.419998,178.119995,0.0139440314470473,0.1126160883067328,-0.0394279031423954,0.0404205497737244
99,2021-05-11,83.43,89.489998,81.199997,89.440002,89.440002,3806700,91.82,119.489998,125.504997,203.289993,0.0266099949326923,0.0390434608695651,-0.1428425166349202,0.1413092224710652
100,2021-05-12,115.279999,115.476997,88.879997,91.82,91.82,12764700,84.050003,132.910004,124.690002,200.889999,-0.0846220540187322,0.1123107057044221,-0.0064937255048099,-0.0118057655695822
101,2021-05-13,96.25,97.870003,80.849998,84.050003,84.050003,5638200,103.360001,139.080002,123.029999,200.179993,0.2297441678853955,0.0464223746468326,-0.0133130401265051,-0.0035343023721156
102,2021-05-14,87.760002,103.949997,86.25,103.360001,103.360001,4400700,115.0,153.850006,119.010002,212.270004,0.1126160883067328,0.1061978989617788,-0.0326749332087696,0.0603957009829649
103,2021-05-17,100.010002,115.900002,96.010002,115.0,115.0,4925000,119.489998,139.770004,126.309998,193.869995,0.0390434608695651,-0.0915177214877717,0.0613393486036577,-0.0866820966376389
